"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch089", "récit", "http://www.wikidata.org/entity/Q12130", "", "Brittany", "Bretagne"
"ch089", "récit", "", "", "", "Halles centrales"
"ch089", "récit", "http://www.wikidata.org/entity/Q18677875", "", "Normandy", "Normandie"
"ch089", "récit", "http://www.wikidata.org/entity/Q90", "", "Paris", "Paris"
"ch089", "récit", "http://www.wikidata.org/entity/Q90", "", "Paris", "Paris"
"ch089", "questionnaire", "", "", "", "Halles"
"ch089", "géographie", "http://www.wikidata.org/entity/Q181857", "", "Bay of Fundy", " la baie de Fundy"
"ch089", "géographie", "http://www.wikidata.org/entity/Q49", "", "North America", "Amérique"
"ch089", "géographie", "http://www.wikidata.org/entity/Q97", "", "Atlantic Ocean", "Atlantique"
"ch089", "géographie", "http://www.wikidata.org/entity/Q12130", "", "Brittany", "Bretagne"
"ch089", "géographie", "http://www.wikidata.org/entity/Q30", "", "United States of America", "Etats-Unis"
"ch089", "géographie", "http://www.wikidata.org/entity/Q46", "", "Europe", "Europe"
"ch089", "géographie", "http://www.wikidata.org/entity/Q34640", "", "English Channel", "Manche"
"ch089", "géographie", "http://www.wikidata.org/entity/Q351668", "", "South Seas", "Mer du Sud"
"ch089", "géographie", "http://www.wikidata.org/entity/Q4918", "", "Mediterranean Sea", "Méditerranée"
"ch089", "géographie", "http://www.wikidata.org/entity/Q4918", "", "Mediterranean Sea", "Méditerranée"
"ch089", "géographie", "http://www.wikidata.org/entity/Q1693", "", "North Sea", "Nord"
"ch089", "géographie", "http://www.wikidata.org/entity/Q18677875", "", "Normandy", "Normandie"
"ch089", "géographie", "http://www.wikidata.org/entity/Q159898", "", "Strait of Dover", "Pas-de-Calais"
"ch089", "géographie", "http://www.wikidata.org/entity/Q48335", "", "Newfoundland", "Terre-Neuve"
"ch089", "géographie", "http://www.wikidata.org/entity/Q20883", "", "Mont Saint-Michel", "mont Saint-Michel"
"ch089", "géographie", "http://www.wikidata.org/entity/Q1239", "", "Indian Ocean", "océan Indien"
"ch089", "sciences_naturelles", "", "", "", "Baltique"
"ch089", "sciences_naturelles", "", "", "", "Manche"
"ch089", "sciences_naturelles", "", "", "", "Nord"
"ch089", "sciences_naturelles", "", "", "", "mer du Nord"
