"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch115", "récit", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0044", "", "Paris", "Paris"
"ch115", "sciences_naturelles", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0558", "", "Mirabeau", "Mirabeau"
"ch115", "sciences_naturelles", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0558", "", "Mirabeau", "Mirabeau"
"ch115", "sciences_naturelles", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0220", "", "France méridionale (Midi)", "Midi"
"ch115", "sciences_naturelles", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0499", "", "France septentrionale", "Nord"
"ch115", "sciences_naturelles", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0016", "", "France", "France"
"ch115", "sciences_naturelles", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0499", "", "France septentrionale", "région septentrionale de la France"
"ch115", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0906", "", "Canal de Bourgogne", "Bourgogne"
"ch115", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0907", "", "Canal de Briare", "Briare"
"ch115", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0908", "", "Canal du Centre", "Centre"
"ch115", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0151", "", "Flandre", "Flandre"
"ch115", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0016", "", "France", "France"
"ch115", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0905", "", "Marne au Rhin", "Marne au Rhin"
"ch115", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0910", "", "Canal du Midi", "Midi"
"ch115", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0778", "", "Canal de Nantes à Brest", "Nantes à Brest"
"ch115", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0909", "", "Canal du Nivernais", "Nivernais"
"ch115", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0785", "", "Rhône au Rhin", "Rhône  au Rhin"
"ch115", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0244", "", "canal de Saint-Quentin", "canal de Saint-Quentin"
